Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age (day),Concrete compressive strength (MPa),Category
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,13.66,1
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,14.14,1
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,47.78,2
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,2.33,1
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,16.89,1
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,23.52,1
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.81,1
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,39.7,2
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.96,1
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.88,2
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,22.35,1
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,10.79,1
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.72,1
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,41.68,2
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,9.56,1
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,6.88,1
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,50.53,3
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,17.17,1
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,30.44,2
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3,9.73,1
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,3.32,1
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,26.32,2
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,43.25,2
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,6.28,1
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,32.1,2
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,36.96,2
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,54.6,3
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,21.48,1
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,9.69,1
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,8.37,1
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,39.66,2
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.09,1
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,4.83,1
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.35,1
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,43.57,2
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,51.86,3
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,11.85,1
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.24,1
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.83,2
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,35.76,2
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.7,2
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.31,1
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,17.44,1
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.74,2
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,37.91,2
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,39.38,2
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,15.87,1
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,9.01,1
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.61,2
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.66,2
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,40.86,2
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,12.05,1
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.54,1
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.91,1
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,25.18,2
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.96,2
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.89,2
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,54.28,3
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.94,2
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,14.5,1
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,22.44,1
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.64,1
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.06,2
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.21,2
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,36.94,2
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,44.09,2
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61,3
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,59.76,3
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.31,3
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.66,3
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62,3
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,74.17,3
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.13,1
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,22.53,1
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.34,2
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,29.98,2
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.35,2
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.72,2
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,6.27,1
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.7,1
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.22,1
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,27.92,2
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,31.35,2
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,39.0,2
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.24,2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.99,1
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.52,1
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.0,1
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.42,2
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.47,1
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,22.44,1
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,21.16,1
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,31.84,2
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,14.8,1
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.18,2
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.54,1
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,14.2,1
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,21.65,1
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,29.39,2
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52,1
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,16.26,1
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,31.45,2
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.23,2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,18.13,1
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72,2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.49,2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05,2
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.13,2
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,18.13,1
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,26.74,2
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.92,3
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22,2
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.04,3
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,55.16,3
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,41.64,2
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71,1
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.69,1
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,31.65,2
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,19.11,1
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58,2
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79,2
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,24.0,1
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.42,2
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.47,1
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.69,1
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.99,1
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,27.92,2
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.68,2
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.33,2
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11,2
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,33.8,2
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,42.42,2
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,48.4,2
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,55.94,3
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,58.78,3
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11,3
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,20.77,1
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,25.18,2
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,29.59,2
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,21.75,1
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.09,2
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.39,1
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,50.51,3
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.99,3
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,37.17,2
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.76,2
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,16.5,1
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.99,1
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,36.35,2
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,33.69,2
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,15.42,1
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,33.42,2
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,39.05,2
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,27.68,2
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,26.86,2
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,45.3,2
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12,2
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,15.57,1
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.61,2
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,53.52,3
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21,3
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.91,3
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,52.82,3
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,33.4,2
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,18.03,1
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,37.36,2
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,32.84,2
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.64,2
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.06,2
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.94,2
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,61.23,3
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,40.87,2
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,33.3,2
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,52.42,3
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,15.09,1
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.46,2
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,37.26,2
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,35.23,2
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13,2
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.87,2
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.54,2
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45,2
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,37.91,2
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,44.28,2
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,31.18,2
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69,1
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.76,2
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,32.4,2
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,28.63,2
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,36.8,2
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28,1
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.06,2
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,31.42,2
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.03,2
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.39,2
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,12.18,1
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.56,2
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.44,2
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.96,2
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,23.84,1
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.23,2
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95,1
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,40.68,2
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.01,1
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,33.72,2
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.54,1
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.46,1
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,32.24,2
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,23.52,1
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,29.72,2
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77,2
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44,3
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,40.93,2
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86,2
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,13.2,1
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.43,2
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.87,2
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61,3
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.46,1
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,23.79,1
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29,1
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,39.42,2
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.23,2
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,44.52,2
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.74,1
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,26.14,2
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,15.52,1
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.57,2
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,35.86,2
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,41.05,2
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,28.99,2
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24,2
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.92,2
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,10.54,1
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.1,2
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.07,2
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,9.74,1
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,33.8,2
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,39.84,2
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,26.97,2
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,27.23,2
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,30.65,2
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,33.05,2
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,24.58,1
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,21.91,1
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,30.88,2
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,15.34,1
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,24.34,1
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,23.89,1
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,22.93,1
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,29.41,2
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,28.63,2
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,36.8,2
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,18.29,1
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,32.72,2
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,31.42,2
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,28.94,2
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,40.93,2
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,12.18,1
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,25.56,2
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,36.44,2
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,32.96,2
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,23.84,1
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,26.23,2
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,17.96,1
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,38.63,2
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,19.01,1
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,33.72,2
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,8.54,1
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,13.46,1
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,32.25,2
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,23.52,1
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,29.73,2
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,49.77,2
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,52.45,3
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,40.93,2
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,44.87,2
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,13.2,1
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,37.43,2
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,29.87,2
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,56.62,3
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,12.46,1
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,23.79,1
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,13.29,1
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,39.42,2
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,46.23,2
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,44.52,2
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,23.74,1
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,26.15,2
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,15.53,1
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,43.58,2
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,35.87,2
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,41.05,2
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.99,2
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,46.25,2
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,26.92,2
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,10.54,1
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,25.1,2
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.07,2
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,9.74,1
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,33.8,2
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,37.17,2
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,33.76,2
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.5,1
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28,19.99,1
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,36.35,2
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,38.22,2
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,15.42,1
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,33.42,2
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,39.06,2
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28,27.68,2
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,26.86,2
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,45.3,2
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,30.12,2
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,15.57,1
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,44.61,2
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28,53.52,3
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28,57.22,3
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,65.91,3
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,52.83,3
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.4,2
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,18.03,1
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,37.36,2
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,35.31,2
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.64,2
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,40.06,2
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.8,2
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,61.24,3
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,40.87,2
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.31,2
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,52.43,3
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.09,1
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,38.46,2
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,37.27,2
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,35.23,2
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,42.14,2
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,31.88,2
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.54,2
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,39.46,2
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,37.92,2
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.28,2
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,31.18,2
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.7,1
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.77,2
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,32.4,2
